0.0,0.563922942206655,0.6619964973730298,0.6339754816112084,0.6217162872154116,0.6182136602451839,0.6392294220665499,0.5989492119089317,0.6654991243432574,0.6631578947368421
0.563922942206655,0.0,0.5446584938704028,0.5183887915936952,0.5061295971978984,0.5183887915936952,0.5061295971978984,0.4938704028021016,0.563922942206655,0.5333333333333333
0.6619964973730298,0.5446584938704028,0.0,0.37653239929947463,0.36952714535901926,0.3274956217162872,0.34851138353765326,0.38003502626970226,0.3572679509632224,0.3456140350877193
0.6339754816112084,0.5183887915936952,0.37653239929947463,0.0,0.3169877408056042,0.3467600700525394,0.21891418563922943,0.3467600700525394,0.3222416812609457,0.24912280701754386
0.6217162872154116,0.5061295971978984,0.36952714535901926,0.3169877408056042,0.0,0.3204903677758319,0.29597197898423816,0.35376532399299476,0.3397548161120841,0.2824561403508772
0.6182136602451839,0.5183887915936952,0.3274956217162872,0.3467600700525394,0.3204903677758319,0.0,0.318739054290718,0.266199649737303,0.276707530647986,0.3298245614035088
0.6392294220665499,0.5061295971978984,0.34851138353765326,0.21891418563922943,0.29597197898423816,0.318739054290718,0.0,0.3064798598949212,0.28371278458844135,0.22631578947368422
0.5989492119089317,0.4938704028021016,0.38003502626970226,0.3467600700525394,0.35376532399299476,0.266199649737303,0.3064798598949212,0.0,0.3064798598949212,0.3368421052631579
0.6654991243432574,0.563922942206655,0.3572679509632224,0.3222416812609457,0.3397548161120841,0.276707530647986,0.28371278458844135,0.3064798598949212,0.0,0.156140350877193
0.6619964973730298,0.532399299474606,0.3450087565674256,0.2486865148861646,0.2819614711033275,0.329246935201401,0.22591943957968477,0.3362521891418564,0.15586690017513136,0.0
